date,amfi_code,nav
14-07-2023,118633,54.8282
15-07-2023,118633,54.8282
16-07-2023,118633,54.8282
17-07-2023,118633,54.7196
18-07-2023,118633,55.3749
19-07-2023,118633,54.805
20-07-2023,118633,55.3593
21-07-2023,118633,55.1467
22-07-2023,118633,55.1467
23-07-2023,118633,55.1467
24-07-2023,118633,54.5537
25-07-2023,118633,55.3707
26-07-2023,118633,55.9429
27-07-2023,118633,56.0764
28-07-2023,118633,56.1222
29-07-2023,118633,56.1222
30-07-2023,118633,56.1222
31-07-2023,118633,56.3692
01-08-2023,118633,56.4952
02-08-2023,118633,56.1308
03-08-2023,118633,55.956
04-08-2023,118633,56.9614
05-08-2023,118633,56.9614
06-08-2023,118633,56.9614
07-08-2023,118633,58.3498
08-08-2023,118633,59.19
09-08-2023,118633,59.4709
10-08-2023,118633,59.3246
11-08-2023,118633,58.9388
12-08-2023,118633,58.9388
13-08-2023,118633,58.9388
14-08-2023,118633,58.5896
15-08-2023,118633,58.3345
16-08-2023,118633,59.4825
17-08-2023,118633,60.4688
18-08-2023,118633,60.8995
19-08-2023,118633,60.8995
20-08-2023,118633,60.8995
21-08-2023,118633,60.4169
22-08-2023,118633,60.9261
23-08-2023,118633,60.8294
24-08-2023,118633,59.716
25-08-2023,118633,59.8983
26-08-2023,118633,59.8983
27-08-2023,118633,59.8983
28-08-2023,118633,59.4859
29-08-2023,118633,59.094
30-08-2023,118633,58.994
31-08-2023,118633,58.7656
01-09-2023,118633,58.7782
02-09-2023,118633,58.7782
03-09-2023,118633,58.7782
04-09-2023,118633,58.7659
05-09-2023,118633,57.8315
06-09-2023,118633,58.6424
07-09-2023,118633,58.166
08-09-2023,118633,57.7092
09-09-2023,118633,57.7092
10-09-2023,118633,57.7092
11-09-2023,118633,57.5719
12-09-2023,118633,57.5466
13-09-2023,118633,58.322
14-09-2023,118633,58.4909
15-09-2023,118633,58.8141
16-09-2023,118633,58.8141
17-09-2023,118633,58.8141
18-09-2023,118633,58.9871
19-09-2023,118633,59.1382
20-09-2023,118633,59.3305
21-09-2023,118633,58.3579
22-09-2023,118633,58.2595
23-09-2023,118633,58.2595
24-09-2023,118633,58.2595
25-09-2023,118633,58.8901
26-09-2023,118633,61.005
27-09-2023,118633,60.3917
28-09-2023,118633,60.6487
29-09-2023,118633,60.3752
30-09-2023,118633,60.3752
01-10-2023,118633,60.3752
02-10-2023,118633,61.5071
03-10-2023,118633,60.8085
04-10-2023,118633,61.1761
05-10-2023,118633,60.4527
06-10-2023,118633,60.3142
07-10-2023,118633,60.3142
08-10-2023,118633,60.3142
09-10-2023,118633,60.3271
10-10-2023,118633,60.9303
11-10-2023,118633,60.3854
12-10-2023,118633,60.7711
13-10-2023,118633,60.8125
14-10-2023,118633,60.8125
15-10-2023,118633,60.8125
16-10-2023,118633,60.9904
17-10-2023,118633,61.5398
18-10-2023,118633,60.8791
19-10-2023,118633,61.3475
20-10-2023,118633,61.0719
21-10-2023,118633,61.0719
22-10-2023,118633,61.0719
23-10-2023,118633,61.6969
24-10-2023,118633,61.9111
25-10-2023,118633,61.8287
26-10-2023,118633,61.5395
27-10-2023,118633,62.02
28-10-2023,118633,62.02
29-10-2023,118633,62.02
30-10-2023,118633,62.7459
31-10-2023,118633,62.4839
01-11-2023,118633,61.8946
02-11-2023,118633,62.3069
03-11-2023,118633,61.5477
04-11-2023,118633,61.5477
05-11-2023,118633,61.5477
06-11-2023,118633,60.8745
07-11-2023,118633,60.3378
08-11-2023,118633,60.1481
09-11-2023,118633,59.4741
10-11-2023,118633,58.496
11-11-2023,118633,58.496
12-11-2023,118633,58.496
13-11-2023,118633,57.943
14-11-2023,118633,58.3024
15-11-2023,118633,57.682
16-11-2023,118633,57.5388
17-11-2023,118633,58.5654
18-11-2023,118633,58.5654
19-11-2023,118633,58.5654
20-11-2023,118633,58.5702
21-11-2023,118633,58.7777
22-11-2023,118633,58.3194
23-11-2023,118633,59.4735
24-11-2023,118633,59.2208
25-11-2023,118633,59.2208
26-11-2023,118633,59.2208
27-11-2023,118633,59.1323
28-11-2023,118633,59.854
29-11-2023,118633,59.789
30-11-2023,118633,59.8451
01-12-2023,118633,59.7274
02-12-2023,118633,59.7274
03-12-2023,118633,59.7274
04-12-2023,118633,59.6136
05-12-2023,118633,59.8396
06-12-2023,118633,60.1631
07-12-2023,118633,59.8536
08-12-2023,118633,59.4813
09-12-2023,118633,59.4813
10-12-2023,118633,59.4813
11-12-2023,118633,59.1931
12-12-2023,118633,58.4963
13-12-2023,118633,57.7113
14-12-2023,118633,57.8926
15-12-2023,118633,58.4039
16-12-2023,118633,58.4039
17-12-2023,118633,58.4039
18-12-2023,118633,58.8847
19-12-2023,118633,57.6903
20-12-2023,118633,57.5955
21-12-2023,118633,57.0678
22-12-2023,118633,57.1697
23-12-2023,118633,57.1697
24-12-2023,118633,57.1697
25-12-2023,118633,56.9888
26-12-2023,118633,57.3167
27-12-2023,118633,57.3366
28-12-2023,118633,56.4149
29-12-2023,118633,55.9646
30-12-2023,118633,55.9646
31-12-2023,118633,55.9646
01-01-2024,118633,55.9964
02-01-2024,118633,56.0698
03-01-2024,118633,55.4076
04-01-2024,118633,54.6901
05-01-2024,118633,54.7454
06-01-2024,118633,54.7454
07-01-2024,118633,54.7454
08-01-2024,118633,54.0998
09-01-2024,118633,53.337
10-01-2024,118633,53.1555
11-01-2024,118633,52.9543
12-01-2024,118633,52.5728
13-01-2024,118633,52.5728
14-01-2024,118633,52.5728
15-01-2024,118633,52.2744
16-01-2024,118633,52.3078
17-01-2024,118633,52.0034
18-01-2024,118633,52.0627
19-01-2024,118633,51.9151
20-01-2024,118633,51.9151
21-01-2024,118633,51.9151
22-01-2024,118633,52.0187
23-01-2024,118633,52.4503
24-01-2024,118633,52.8672
25-01-2024,118633,53.4988
26-01-2024,118633,53.9235
27-01-2024,118633,53.9235
28-01-2024,118633,53.9235
29-01-2024,118633,54.065
30-01-2024,118633,53.8865
31-01-2024,118633,53.7303
01-02-2024,118633,53.3434
02-02-2024,118633,53.3731
03-02-2024,118633,53.3731
04-02-2024,118633,53.3731
05-02-2024,118633,53.7301
06-02-2024,118633,53.4149
07-02-2024,118633,53.4249
08-02-2024,118633,53.1341
09-02-2024,118633,53.2597
10-02-2024,118633,53.2597
11-02-2024,118633,53.2597
12-02-2024,118633,53.0297
13-02-2024,118633,52.7121
14-02-2024,118633,52.424
15-02-2024,118633,52.6844
16-02-2024,118633,52.6666
17-02-2024,118633,52.6666
18-02-2024,118633,52.6666
19-02-2024,118633,52.4951
20-02-2024,118633,52.6434
21-02-2024,118633,52.4784
22-02-2024,118633,53.0297
23-02-2024,118633,52.6033
24-02-2024,118633,52.6033
25-02-2024,118633,52.6033
26-02-2024,118633,52.5437
27-02-2024,118633,51.9236
28-02-2024,118633,51.7917
29-02-2024,118633,51.0565
01-03-2024,118633,51.4202
02-03-2024,118633,51.4202
03-03-2024,118633,51.4202
04-03-2024,118633,51.7957
05-03-2024,118633,52.182
06-03-2024,118633,52.2222
07-03-2024,118633,51.8453
08-03-2024,118633,51.5072
09-03-2024,118633,51.5072
10-03-2024,118633,51.5072
11-03-2024,118633,52.234
12-03-2024,118633,52.9268
13-03-2024,118633,53.0114
14-03-2024,118633,52.7981
15-03-2024,118633,53.4668
16-03-2024,118633,53.4668
17-03-2024,118633,53.4668
18-03-2024,118633,53.1678
19-03-2024,118633,53.3027
20-03-2024,118633,53.9698
21-03-2024,118633,53.6009
22-03-2024,118633,54.0222
23-03-2024,118633,54.0222
24-03-2024,118633,54.0222
25-03-2024,118633,54.2987
26-03-2024,118633,54.3078
27-03-2024,118633,53.8619
28-03-2024,118633,53.5465
29-03-2024,118633,53.711
30-03-2024,118633,53.711
31-03-2024,118633,53.711
01-04-2024,118633,53.0684
02-04-2024,118633,53.1571
03-04-2024,118633,53.4389
04-04-2024,118633,53.933
05-04-2024,118633,53.2995
06-04-2024,118633,53.2995
07-04-2024,118633,53.2995
08-04-2024,118633,53.9496
09-04-2024,118633,54.7906
10-04-2024,118633,55.0175
11-04-2024,118633,54.5443
12-04-2024,118633,54.4147
13-04-2024,118633,54.4147
14-04-2024,118633,54.4147
15-04-2024,118633,54.4199
16-04-2024,118633,54.5781
17-04-2024,118633,54.6168
18-04-2024,118633,54.7807
19-04-2024,118633,54.7651
20-04-2024,118633,54.7651
21-04-2024,118633,54.7651
22-04-2024,118633,54.9216
23-04-2024,118633,54.7272
24-04-2024,118633,54.5924
25-04-2024,118633,54.3438
26-04-2024,118633,55.299
27-04-2024,118633,55.299
28-04-2024,118633,55.299
29-04-2024,118633,56.0465
30-04-2024,118633,56.3507
01-05-2024,118633,57.0426
02-05-2024,118633,57.4753
03-05-2024,118633,57.597
04-05-2024,118633,57.597
05-05-2024,118633,57.597
06-05-2024,118633,56.8666
07-05-2024,118633,56.7645
08-05-2024,118633,56.6263
09-05-2024,118633,56.0922
10-05-2024,118633,55.3903
11-05-2024,118633,55.3903
12-05-2024,118633,55.3903
13-05-2024,118633,55.6603
14-05-2024,118633,55.8486
15-05-2024,118633,55.3051
16-05-2024,118633,54.9708
17-05-2024,118633,55.5653
18-05-2024,118633,55.5653
19-05-2024,118633,55.5653
20-05-2024,118633,55.1653
21-05-2024,118633,55.277
22-05-2024,118633,55.213
23-05-2024,118633,55.4888
24-05-2024,118633,55.0998
25-05-2024,118633,55.0998
26-05-2024,118633,55.0998
27-05-2024,118633,55.1721
28-05-2024,118633,55.2827
29-05-2024,118633,55.4237
30-05-2024,118633,55.4909
31-05-2024,118633,55.6886
01-06-2024,118633,55.6886
02-06-2024,118633,55.6886
03-06-2024,118633,56.8048
04-06-2024,118633,58.1325
05-06-2024,118633,57.8355
06-06-2024,118633,56.6943
07-06-2024,118633,57.0223
08-06-2024,118633,57.0223
09-06-2024,118633,57.0223
10-06-2024,118633,57.1455
11-06-2024,118633,57.7125
12-06-2024,118633,57.8875
13-06-2024,118633,57.9473
14-06-2024,118633,58.5573
15-06-2024,118633,58.5573
16-06-2024,118633,58.5573
17-06-2024,118633,59.2468
18-06-2024,118633,58.5569
19-06-2024,118633,58.1667
20-06-2024,118633,58.1426
21-06-2024,118633,58.2231
22-06-2024,118633,58.2231
23-06-2024,118633,58.2231
24-06-2024,118633,58.1372
25-06-2024,118633,58.3903
26-06-2024,118633,58.9359
27-06-2024,118633,59.8691
28-06-2024,118633,60.2066
29-06-2024,118633,60.2066
30-06-2024,118633,60.2066
01-07-2024,118633,59.7865
02-07-2024,118633,59.7397
03-07-2024,118633,59.7308
04-07-2024,118633,60.0335
05-07-2024,118633,60.2704
06-07-2024,118633,60.2704
07-07-2024,118633,60.2704
08-07-2024,118633,61.4019
09-07-2024,118633,61.184
10-07-2024,118633,61.4236
11-07-2024,118633,62.7449
12-07-2024,118633,62.4541
13-07-2024,118633,62.4541
14-07-2024,118633,62.4541
15-07-2024,118633,62.5664
16-07-2024,118633,62.0792
17-07-2024,118633,62.1562
18-07-2024,118633,61.7618
19-07-2024,118633,62.3668
20-07-2024,118633,62.3668
21-07-2024,118633,62.3668
22-07-2024,118633,62.4801
23-07-2024,118633,61.9988
24-07-2024,118633,62.4923
25-07-2024,118633,62.6237
26-07-2024,118633,63.1848
27-07-2024,118633,63.1848
28-07-2024,118633,63.1848
29-07-2024,118633,62.5808
30-07-2024,118633,62.817
31-07-2024,118633,63.2796
01-08-2024,118633,63.0763
02-08-2024,118633,62.412
03-08-2024,118633,62.412
04-08-2024,118633,62.412
05-08-2024,118633,62.4213
06-08-2024,118633,63.1336
07-08-2024,118633,63.7965
08-08-2024,118633,63.5887
09-08-2024,118633,62.9057
10-08-2024,118633,62.9057
11-08-2024,118633,62.9057
12-08-2024,118633,62.6992
13-08-2024,118633,62.4729
14-08-2024,118633,62.7518
15-08-2024,118633,62.726
16-08-2024,118633,62.3429
17-08-2024,118633,62.3429
18-08-2024,118633,62.3429
19-08-2024,118633,62.9855
20-08-2024,118633,63.0961
21-08-2024,118633,63.3715
22-08-2024,118633,62.4469
23-08-2024,118633,61.1575
24-08-2024,118633,61.1575
25-08-2024,118633,61.1575
26-08-2024,118633,60.4182
27-08-2024,118633,60.1938
28-08-2024,118633,60.5317
29-08-2024,118633,59.3248
30-08-2024,118633,60.1951
31-08-2024,118633,60.1951
01-09-2024,118633,60.1951
02-09-2024,118633,60.3168
03-09-2024,118633,61.0762
04-09-2024,118633,60.6322
05-09-2024,118633,60.9336
06-09-2024,118633,61.0109
07-09-2024,118633,61.0109
08-09-2024,118633,61.0109
09-09-2024,118633,61.4841
10-09-2024,118633,61.3892
11-09-2024,118633,61.6777
12-09-2024,118633,62.3123
13-09-2024,118633,61.9874
14-09-2024,118633,61.9874
15-09-2024,118633,61.9874
16-09-2024,118633,62.1521
17-09-2024,118633,61.1574
18-09-2024,118633,61.5692
19-09-2024,118633,62.6721
20-09-2024,118633,62.02
21-09-2024,118633,62.02
22-09-2024,118633,62.02
23-09-2024,118633,62.002
24-09-2024,118633,62.5176
25-09-2024,118633,62.5672
26-09-2024,118633,62.6907
27-09-2024,118633,62.5071
28-09-2024,118633,62.5071
29-09-2024,118633,62.5071
30-09-2024,118633,62.3037
01-10-2024,118633,62.2882
02-10-2024,118633,62.3432
03-10-2024,118633,61.7289
04-10-2024,118633,61.7248
05-10-2024,118633,61.7248
06-10-2024,118633,61.7248
07-10-2024,118633,62.6169
08-10-2024,118633,62.418
09-10-2024,118633,61.7725
10-10-2024,118633,61.7219
11-10-2024,118633,61.3658
12-10-2024,118633,61.3658
13-10-2024,118633,61.3658
14-10-2024,118633,60.677
15-10-2024,118633,60.7829
16-10-2024,118633,60.4345
17-10-2024,118633,60.1335
18-10-2024,118633,60.246
19-10-2024,118633,60.246
20-10-2024,118633,60.246
21-10-2024,118633,59.4675
22-10-2024,118633,58.5913
23-10-2024,118633,58.9694
24-10-2024,118633,58.0037
25-10-2024,118633,57.5359
26-10-2024,118633,57.5359
27-10-2024,118633,57.5359
28-10-2024,118633,56.6591
29-10-2024,118633,56.4458
30-10-2024,118633,56.6885
31-10-2024,118633,56.774
01-11-2024,118633,58.0142
02-11-2024,118633,58.0142
03-11-2024,118633,58.0142
04-11-2024,118633,58.6032
05-11-2024,118633,58.1539
06-11-2024,118633,57.5729
07-11-2024,118633,58.9942
08-11-2024,118633,59.5804
09-11-2024,118633,59.5804
10-11-2024,118633,59.5804
11-11-2024,118633,59.9218
12-11-2024,118633,59.9923
13-11-2024,118633,60.1682
14-11-2024,118633,59.4175
15-11-2024,118633,59.5306
16-11-2024,118633,59.5306
17-11-2024,118633,59.5306
18-11-2024,118633,59.5987
19-11-2024,118633,59.1559
20-11-2024,118633,58.906
21-11-2024,118633,59.7292
22-11-2024,118633,59.6941
23-11-2024,118633,59.6941
24-11-2024,118633,59.6941
25-11-2024,118633,60.8258
26-11-2024,118633,59.9301
27-11-2024,118633,59.6856
28-11-2024,118633,58.907
29-11-2024,118633,58.3121
30-11-2024,118633,58.3121
01-12-2024,118633,58.3121
02-12-2024,118633,57.9176
03-12-2024,118633,58.1089
04-12-2024,118633,58.2759
05-12-2024,118633,57.9577
06-12-2024,118633,56.8594
07-12-2024,118633,56.8594
08-12-2024,118633,56.8594
09-12-2024,118633,57.635
10-12-2024,118633,57.5196
11-12-2024,118633,56.9855
12-12-2024,118633,57.1533
13-12-2024,118633,57.286
14-12-2024,118633,57.286
15-12-2024,118633,57.286
16-12-2024,118633,57.1526
17-12-2024,118633,57.2571
18-12-2024,118633,56.7061
19-12-2024,118633,57.1168
20-12-2024,118633,56.6461
21-12-2024,118633,56.6461
22-12-2024,118633,56.6461
23-12-2024,118633,56.3734
24-12-2024,118633,56.7262
25-12-2024,118633,57.3613
26-12-2024,118633,58.1992
27-12-2024,118633,58.7739
28-12-2024,118633,58.7739
29-12-2024,118633,58.7739
30-12-2024,118633,58.6364
31-12-2024,118633,57.8747
01-01-2025,118633,58.6266
02-01-2025,118633,59.3702
03-01-2025,118633,59.0499
04-01-2025,118633,59.0499
05-01-2025,118633,59.0499
06-01-2025,118633,59.5623
07-01-2025,118633,59.4187
08-01-2025,118633,60.2417
09-01-2025,118633,59.9997
10-01-2025,118633,61.0874
11-01-2025,118633,61.0874
12-01-2025,118633,61.0874
13-01-2025,118633,61.5441
14-01-2025,118633,62.5598
15-01-2025,118633,62.3366
16-01-2025,118633,62.5919
17-01-2025,118633,62.0912
18-01-2025,118633,62.0912
19-01-2025,118633,62.0912
20-01-2025,118633,62.5874
21-01-2025,118633,63.1181
22-01-2025,118633,64.4999
23-01-2025,118633,64.8081
24-01-2025,118633,65.2569
25-01-2025,118633,65.2569
26-01-2025,118633,65.2569
27-01-2025,118633,65.0201
28-01-2025,118633,65.365
29-01-2025,118633,65.18
30-01-2025,118633,65.2803
31-01-2025,118633,65.4145
01-02-2025,118633,65.4145
02-02-2025,118633,65.4145
03-02-2025,118633,65.2453
04-02-2025,118633,65.3152
05-02-2025,118633,65.133
06-02-2025,118633,64.9487
07-02-2025,118633,65.6022
08-02-2025,118633,65.6022
09-02-2025,118633,65.6022
10-02-2025,118633,65.7376
11-02-2025,118633,65.9732
12-02-2025,118633,65.1643
13-02-2025,118633,65.4419
14-02-2025,118633,65.7826
15-02-2025,118633,65.7826
16-02-2025,118633,65.7826
17-02-2025,118633,65.5858
18-02-2025,118633,66.8374
19-02-2025,118633,65.5354
20-02-2025,118633,66.0243
21-02-2025,118633,66.475
22-02-2025,118633,66.475
23-02-2025,118633,66.475
24-02-2025,118633,66.8277
25-02-2025,118633,66.9662
26-02-2025,118633,67.3269
27-02-2025,118633,67.8794
28-02-2025,118633,67.481
01-03-2025,118633,67.481
02-03-2025,118633,67.481
03-03-2025,118633,67.6942
04-03-2025,118633,67.6198
05-03-2025,118633,67.0052
06-03-2025,118633,67.4651
07-03-2025,118633,67.1648
08-03-2025,118633,67.1648
09-03-2025,118633,67.1648
10-03-2025,118633,66.3176
11-03-2025,118633,66.0371
12-03-2025,118633,65.6073
13-03-2025,118633,66.2393
14-03-2025,118633,66.363
15-03-2025,118633,66.363
16-03-2025,118633,66.363
17-03-2025,118633,67.2117
18-03-2025,118633,66.8522
19-03-2025,118633,67.4044
20-03-2025,118633,69.1494
21-03-2025,118633,69.4026
22-03-2025,118633,69.4026
23-03-2025,118633,69.4026
24-03-2025,118633,69.9681
25-03-2025,118633,70.4337
26-03-2025,118633,69.5918
27-03-2025,118633,69.9883
28-03-2025,118633,70.214
29-03-2025,118633,70.214
30-03-2025,118633,70.214
31-03-2025,118633,70.0895
01-04-2025,118633,69.581
02-04-2025,118633,70.0443
03-04-2025,118633,69.482
04-04-2025,118633,70.8384
05-04-2025,118633,70.8384
06-04-2025,118633,70.8384
07-04-2025,118633,70.9463
08-04-2025,118633,70.2212
09-04-2025,118633,69.9397
10-04-2025,118633,69.8044
11-04-2025,118633,71.3422
12-04-2025,118633,71.3422
13-04-2025,118633,71.3422
14-04-2025,118633,70.8243
15-04-2025,118633,70.7883
16-04-2025,118633,70.4897
17-04-2025,118633,70.8372
18-04-2025,118633,70.5483
19-04-2025,118633,70.5483
20-04-2025,118633,70.5483
21-04-2025,118633,69.8792
22-04-2025,118633,69.795
23-04-2025,118633,69.6469
24-04-2025,118633,69.3198
25-04-2025,118633,69.0268
26-04-2025,118633,69.0268
27-04-2025,118633,69.0268
28-04-2025,118633,69.7877
29-04-2025,118633,69.6271
30-04-2025,118633,68.9698
01-05-2025,118633,68.7247
02-05-2025,118633,68.7931
03-05-2025,118633,68.7931
04-05-2025,118633,68.7931
05-05-2025,118633,68.0222
06-05-2025,118633,69.0403
07-05-2025,118633,69.6065
08-05-2025,118633,70.5263
09-05-2025,118633,70.8072
10-05-2025,118633,70.8072
11-05-2025,118633,70.8072
12-05-2025,118633,69.5476
13-05-2025,118633,70.5321
14-05-2025,118633,70.0331
15-05-2025,118633,69.5875
16-05-2025,118633,69.7195
17-05-2025,118633,69.7195
18-05-2025,118633,69.7195
19-05-2025,118633,70.6085
20-05-2025,118633,71.3042
21-05-2025,118633,71.9135
22-05-2025,118633,71.753
23-05-2025,118633,71.5829
24-05-2025,118633,71.5829
25-05-2025,118633,71.5829
26-05-2025,118633,71.8387
27-05-2025,118633,71.7934
28-05-2025,118633,72.396
29-05-2025,118633,72.9656
30-05-2025,118633,73.385
31-05-2025,118633,73.385
01-06-2025,118633,73.385
02-06-2025,118633,71.8053
03-06-2025,118633,71.9235
04-06-2025,118633,71.8915
05-06-2025,118633,72.0353
06-06-2025,118633,71.5946
07-06-2025,118633,71.5946
08-06-2025,118633,71.5946
09-06-2025,118633,70.7995
10-06-2025,118633,71.1259
11-06-2025,118633,70.9394
12-06-2025,118633,71.3366
13-06-2025,118633,70.9524
14-06-2025,118633,70.9524
15-06-2025,118633,70.9524
16-06-2025,118633,71.881
17-06-2025,118633,72.5558
18-06-2025,118633,72.7836
19-06-2025,118633,72.6843
20-06-2025,118633,73.2705
21-06-2025,118633,73.2705
22-06-2025,118633,73.2705
23-06-2025,118633,73.5626
24-06-2025,118633,73.7555
25-06-2025,118633,74.4754
26-06-2025,118633,75.4572
27-06-2025,118633,74.6669
28-06-2025,118633,74.6669
29-06-2025,118633,74.6669
30-06-2025,118633,74.0166
01-07-2025,118633,73.5469
02-07-2025,118633,72.6163
03-07-2025,118633,72.6136
04-07-2025,118633,73.0366
05-07-2025,118633,73.0366
06-07-2025,118633,73.0366
07-07-2025,118633,73.0604
08-07-2025,118633,72.7546
09-07-2025,118633,73.5189
10-07-2025,118633,73.6481
11-07-2025,118633,73.9093
12-07-2025,118633,73.9093
13-07-2025,118633,73.9093
14-07-2025,118633,74.704
15-07-2025,118633,74.6614
16-07-2025,118633,76.0696
17-07-2025,118633,75.8088
18-07-2025,118633,77.1963
19-07-2025,118633,77.1963
20-07-2025,118633,77.1963
21-07-2025,118633,76.575
22-07-2025,118633,76.965
23-07-2025,118633,76.5696
24-07-2025,118633,77.3692
25-07-2025,118633,77.0834
26-07-2025,118633,77.0834
27-07-2025,118633,77.0834
28-07-2025,118633,77.3212
29-07-2025,118633,76.9186
30-07-2025,118633,77.597
31-07-2025,118633,77.1893
01-08-2025,118633,78.3843
02-08-2025,118633,78.3843
03-08-2025,118633,78.3843
04-08-2025,118633,77.7389
05-08-2025,118633,76.8614
06-08-2025,118633,77.5491
07-08-2025,118633,77.1854
08-08-2025,118633,77.2203
09-08-2025,118633,77.2203
10-08-2025,118633,77.2203
11-08-2025,118633,77.0408
12-08-2025,118633,76.1935
13-08-2025,118633,76.181
14-08-2025,118633,77.0754
15-08-2025,118633,77.8004
16-08-2025,118633,77.8004
17-08-2025,118633,77.8004
18-08-2025,118633,77.9998
19-08-2025,118633,78.8094
20-08-2025,118633,78.1167
21-08-2025,118633,77.933
22-08-2025,118633,78.2458
23-08-2025,118633,78.2458
24-08-2025,118633,78.2458
25-08-2025,118633,78.1962
26-08-2025,118633,78.0665
27-08-2025,118633,77.2841
28-08-2025,118633,75.9176
29-08-2025,118633,76.5066
30-08-2025,118633,76.5066
31-08-2025,118633,76.5066
01-09-2025,118633,76.7104
02-09-2025,118633,77.363
03-09-2025,118633,77.105
04-09-2025,118633,76.6614
05-09-2025,118633,76.7054
06-09-2025,118633,76.7054
07-09-2025,118633,76.7054
08-09-2025,118633,77.3253
09-09-2025,118633,77.2074
10-09-2025,118633,77.7954
11-09-2025,118633,77.1478
12-09-2025,118633,77.0778
13-09-2025,118633,77.0778
14-09-2025,118633,77.0778
15-09-2025,118633,77.0699
16-09-2025,118633,77.9482
17-09-2025,118633,78.1314
18-09-2025,118633,79.3848
19-09-2025,118633,78.4873
20-09-2025,118633,78.4873
21-09-2025,118633,78.4873
22-09-2025,118633,78.6178
23-09-2025,118633,78.7829
24-09-2025,118633,79.2558
25-09-2025,118633,78.73
26-09-2025,118633,79.9495
27-09-2025,118633,79.9495
28-09-2025,118633,79.9495
29-09-2025,118633,79.9999
30-09-2025,118633,79.2775
01-10-2025,118633,79.3072
02-10-2025,118633,79.1293
03-10-2025,118633,81.1374
04-10-2025,118633,81.1374
05-10-2025,118633,81.1374
06-10-2025,118633,81.9345
07-10-2025,118633,82.0127
08-10-2025,118633,81.974
09-10-2025,118633,82.7071
10-10-2025,118633,83.482
11-10-2025,118633,83.482
12-10-2025,118633,83.482
13-10-2025,118633,81.4077
14-10-2025,118633,81.9129
15-10-2025,118633,81.9753
16-10-2025,118633,81.0747
17-10-2025,118633,81.7487
18-10-2025,118633,81.7487
19-10-2025,118633,81.7487
20-10-2025,118633,83.4273
21-10-2025,118633,83.8812
22-10-2025,118633,84.7429
23-10-2025,118633,86.1465
24-10-2025,118633,85.5621
25-10-2025,118633,85.5621
26-10-2025,118633,85.5621
27-10-2025,118633,84.2153
28-10-2025,118633,84.7483
29-10-2025,118633,84.607
30-10-2025,118633,83.631
31-10-2025,118633,83.6165
01-11-2025,118633,83.6165
02-11-2025,118633,83.6165
03-11-2025,118633,84.1981
04-11-2025,118633,84.131
05-11-2025,118633,83.5923
06-11-2025,118633,83.4708
07-11-2025,118633,83.4995
08-11-2025,118633,83.4995
09-11-2025,118633,83.4995
10-11-2025,118633,82.133
11-11-2025,118633,82.072
12-11-2025,118633,81.1465
13-11-2025,118633,81.6616
14-11-2025,118633,80.5867
15-11-2025,118633,80.5867
16-11-2025,118633,80.5867
17-11-2025,118633,81.3516
18-11-2025,118633,81.1004
19-11-2025,118633,80.7546
20-11-2025,118633,81.0063
21-11-2025,118633,80.4315
22-11-2025,118633,80.4315
23-11-2025,118633,80.4315
24-11-2025,118633,80.6711
25-11-2025,118633,80.1932
26-11-2025,118633,79.8416
27-11-2025,118633,80.1689
28-11-2025,118633,79.4089
29-11-2025,118633,79.4089
30-11-2025,118633,79.4089
01-12-2025,118633,78.5689
02-12-2025,118633,78.7817
03-12-2025,118633,78.8037
04-12-2025,118633,78.9617
05-12-2025,118633,79.2311
06-12-2025,118633,79.2311
07-12-2025,118633,79.2311
08-12-2025,118633,79.3121
09-12-2025,118633,79.7797
10-12-2025,118633,79.8895
11-12-2025,118633,78.5282
12-12-2025,118633,77.3668
13-12-2025,118633,77.3668
14-12-2025,118633,77.3668
15-12-2025,118633,78.7342
16-12-2025,118633,78.7748
17-12-2025,118633,79.4788
18-12-2025,118633,79.2777
19-12-2025,118633,79.278
20-12-2025,118633,79.278
21-12-2025,118633,79.278
22-12-2025,118633,79.0024
23-12-2025,118633,80.781
24-12-2025,118633,81.0034
25-12-2025,118633,80.6638
26-12-2025,118633,79.5385
27-12-2025,118633,79.5385
28-12-2025,118633,79.5385
29-12-2025,118633,80.9769
30-12-2025,118633,80.9021
31-12-2025,118633,81.4768
01-01-2026,118633,82.1366
02-01-2026,118633,81.8442
03-01-2026,118633,81.8442
04-01-2026,118633,81.8442
05-01-2026,118633,82.3735
06-01-2026,118633,81.9781
07-01-2026,118633,81.3071
08-01-2026,118633,82.1888
09-01-2026,118633,82.1165
10-01-2026,118633,82.1165
11-01-2026,118633,82.1165
12-01-2026,118633,82.5355
13-01-2026,118633,82.8779
14-01-2026,118633,83.3885
15-01-2026,118633,82.294
16-01-2026,118633,81.9126
17-01-2026,118633,81.9126
18-01-2026,118633,81.9126
19-01-2026,118633,81.7207
20-01-2026,118633,81.1655
21-01-2026,118633,81.5152
22-01-2026,118633,82.4154
23-01-2026,118633,83.442
24-01-2026,118633,83.442
25-01-2026,118633,83.442
26-01-2026,118633,83.2357
27-01-2026,118633,83.4933
28-01-2026,118633,83.8654
29-01-2026,118633,84.3696
30-01-2026,118633,83.762
31-01-2026,118633,83.762
01-02-2026,118633,83.762
02-02-2026,118633,85.1616
03-02-2026,118633,85.9047
04-02-2026,118633,86.6741
05-02-2026,118633,87.6442
06-02-2026,118633,88.1034
07-02-2026,118633,88.1034
